Time POB KWH SWH HWH MWH FWH BES HAS HOS RIS SBA SBB SHO DEO PEL PES REO DEL FLA LRD SSK MES GRH MAC HAD SAI RED BWH SSH NCO PCO CAP PWN CEP KCR SCR ZG ZL ZM ZS DF PS PL BC BD BFF SPO COR PB BB DR DL DC DIN RelPOB RelKWH RelSWH RelHWH RelMWH RelFWH RelBES RelHAS RelHOS RelRIS RelSBA RelSBB RelSHO RelDEO RelPEL RelPES RelREO RelDEL RelFLA RelLRD RelSSK RelMES RelGRH RelMAC RelHAD RelSAI RelRED RelBWH RelSSH RelNCO RelPCO RelCAP RelPWN RelCEP RelKCR RelSCR RelZG RelZL RelZM RelZS RelDF RelPS RelPL RelBC RelBD RelBFF RelSPO RelCOR RelPB RelBB RelDR RelDL RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
4.307000e+03 204.703075 89775.024021 135054.538748 94127.234419 724026.438951 790587.145567 4999.944919 178993.113109 77815.631578 4963.967711 15086.620991 4840.587948 485899.499787 1600409.115306 1907211.913156 551976.612254 918887.392885 75352.255514 87451.853428 854044.652163 125152.341297 22228042.000444 531784.235295 4699857.107457 1154229.444117 9031182.347093 461998.867260 6510995.444644 3300378.320792 3330423.701376 1016328.451577 2820652.932771 3092118.251372 32270528.322757 5536.990737 2208.193811 6017860.409760 926855844.870606 530028968.710991 12675340.641111 52760971.634545 101232180.064064 8098307995.599529 5507200.684141 24703072.626876 8359480.772000 9785436.426904 10057038.960699 2320009993.107243 3629244181.454442 1590150243.655440 9471756322.659662 0.000000 72965822540.781693 0.402567 2.562160 0.772490 0.724942 1.518966 1.159899 1.357307 1.264196 3.953326 0.993374 2.431321 0.901994 2.699809 1.419800 295.250743 4.416773 1.950736 0.998722 1.195839 5.410625 1.345684 6.337979 5.698175 11.605007 6.212873 25.441997 1.427680 5.558004 6.551362 3.255971 4.458438 0.487091 10.776847 21.776045 0.795927 2.197218 0.950483 48.472382 15.862375 0.206176 28.822714 2.213901 177.106241 1.515084 6.796052 1.084656 1.014942 0.998744 507.375430 789.348055 2.454948 7.825484 1.000000 0.948412 74898440029751574528.000000 1538554826263440240978952192.000000 31.140000 1375287034.508708 -1266424.799360 0.259824
4.380000e+03 196.339006 93719.352411 132581.613109 94563.693432 706456.031842 787563.635080 4899.554810 176221.389715 79351.323718 4982.840780 15231.278815 4897.011841 478474.335053 1734962.985819 2065835.390444 583094.346883 936551.277432 75577.126470 90726.470974 945059.772713 132065.377018 24826779.484188 460352.018564 4699857.107457 1213057.089043 9758218.836363 467916.083699 7182645.032598 3323232.370435 3320701.275643 1046127.548005 2945960.164270 2726146.933894 38964042.673089 5526.959656 2166.825585 6007804.086974 910887001.756430 658878028.895761 137660307.497123 1525025.857071 39927174.534130 7165682116.278763 5563478.719536 25665399.699641 8355331.954747 9787812.235508 10046152.116763 2412620005.218428 3682168377.563033 1619005412.451259 9755084155.128847 0.000000 73320435204.368011 0.386119 2.674731 0.758345 0.728304 1.482105 1.155463 1.330055 1.244620 4.031345 0.997151 2.454634 0.912508 2.658552 1.539169 319.806849 4.665769 1.988235 1.001703 1.240617 5.987233 1.420015 7.078968 4.932764 11.605007 6.529524 27.490152 1.445965 6.131347 6.596728 3.246466 4.589161 0.508730 9.501341 26.292806 0.794485 2.156055 0.948895 47.637249 19.718489 2.239171 0.833104 0.873189 156.710146 1.530566 7.060797 1.084118 1.015189 0.997663 527.628810 800.858885 2.499496 8.059567 1.000000 0.953021 2.237284 1431176623083127423933349888.000000 28.040000 1423830252.564561 -1420124.698318 0.258136
4.453000e+03 203.490394 96498.731096 132712.234446 89705.998804 706391.610455 787429.178195 4820.499953 178994.006803 78864.521712 5003.790939 15633.124723 4941.833462 490968.339357 1830485.104645 2213972.529162 611379.218619 949285.174906 81322.168626 93926.067951 1035243.629625 138981.218545 27051850.717718 481566.360498 4699857.107457 1254767.346928 7831017.494499 413161.339864 5405765.189427 3063805.054952 3224108.556672 1099331.759532 1252843.342569 2061380.607013 26248391.157334 5525.800622 1725.286883 5996279.114406 886052365.292021 848819360.090548 16756791.522405 4944399.181120 40102597.687056 8431142578.855076 5620224.626939 26656988.543529 8362438.509319 9789508.996404 10034304.022378 2325990707.122503 3732523780.142426 1628909236.693007 9897454248.578779 0.000000 72188632242.446060 0.400182 2.754054 0.759092 0.690891 1.481970 1.155266 1.308594 1.264202 4.006613 1.001343 2.519394 0.920860 2.727973 1.623912 342.739592 4.892097 2.015269 1.077848 1.284369 6.558574 1.494377 7.713413 5.160080 11.605007 6.754038 22.060979 1.276761 4.614543 6.081756 3.152033 4.822558 0.216350 7.184455 17.712327 0.794319 1.716711 0.947075 46.338456 25.402934 0.272565 2.701069 0.877025 184.385179 1.546178 7.333593 1.085040 1.015365 0.996486 508.683384 811.811011 2.514786 8.177192 1.000000 0.938310 1.774034 1086958403346271565154091008.000000 27.980000 1472601562.421774 -1551579.467044 0.258197
4.526000e+03 198.967227 90105.158209 131960.131680 89742.521252 679268.856079 762471.221365 5513.151485 177355.671930 77666.548249 4899.564970 16012.696705 4977.067776 470440.690198 1479604.551259 1701024.146279 459245.997706 893842.289878 86685.188850 79191.436223 715856.991812 126457.323633 25637526.421806 502099.664069 6160660.342319 1046127.460162 8525758.818939 414305.909111 5342749.336630 3207225.923888 3255124.633015 1152373.514223 2507202.478554 1940549.188601 30505810.920281 5518.643722 1725.313738 5984397.280787 861672100.157679 1366660244.192126 9088026.587316 13192494.680183 49242857.265126 8428572663.895516 5677521.908610 27682708.863199 8367940.338813 9789742.944649 10021936.207866 2277240832.534012 3819531699.795772 1652710675.491817 9824843825.407198 0.000000 73747628963.486984 0.391287 2.571582 0.754790 0.691172 1.425068 1.118649 1.496625 1.252631 3.945752 0.980486 2.580565 0.927426 2.613915 1.312629 263.331326 3.674767 1.897567 1.148929 1.082884 4.535166 1.359715 7.310140 5.380099 15.212060 5.630992 24.018154 1.280298 4.560750 6.366451 3.182356 5.055242 0.432962 6.763325 20.585220 0.793290 1.716738 0.945198 45.063425 40.900551 0.147825 7.206909 1.076918 184.328977 1.561941 7.615778 1.085753 1.015389 0.995258 498.022013 830.734932 2.551532 8.117202 1.000000 0.958574 162726769794837446656.000000 1175967436184921556463386624.000000 31.720000 1523241240.305322 -1469502.186922 0.258324
4.599000e+03 196.647981 92869.742209 131448.971071 90171.090700 708482.594129 776545.675612 5156.998249 178017.086462 79493.594825 4944.455272 15823.313044 4724.169691 481136.606395 1602964.252015 1760077.428379 502291.199465 904228.597982 70116.169672 82989.735067 820570.913468 133346.901149 21461948.063817 521872.795913 5829259.054646 1092428.995875 9234819.283035 446058.759852 6032571.013486 3348341.528036 3515891.913628 1203802.995339 2822765.380315 2049486.520774 40925495.593692 5510.008885 2094.876201 5974392.390338 840324311.966492 1429261074.398443 143580459.506620 59346260.286396 118451666.161684 8469475213.358123 5736157.124141 28760441.990728 8371606.899776 9790154.584469 10008759.310822 2352339881.596952 3918613663.567521 1683560704.012244 10279885185.156870 0.000000 73841735050.768921 0.386726 2.650483 0.751867 0.694473 1.486356 1.139298 1.399942 1.257302 4.038572 0.989469 2.550045 0.880301 2.673345 1.422067 272.473218 4.019203 1.919617 0.929323 1.134823 5.198559 1.433794 6.119539 5.591972 14.393755 5.880219 26.015668 1.378421 5.149605 6.646570 3.437293 5.280853 0.487456 7.143001 27.616388 0.792049 2.084463 0.943618 43.946986 42.774029 2.335468 32.420181 2.590483 185.223496 1.578072 7.912273 1.086229 1.015432 0.993949 514.445827 852.284917 2.599159 8.493153 1.000000 0.959797 162210224041731522560.000000 1222375424368253979714387968.000000 32.280000 1576579306.416817 -1221997.048927 0.258448
4.672000e+03 194.426806 95901.146739 131365.563460 90664.244677 724056.209461 789429.368554 5028.178964 177897.343223 81863.843762 4975.816522 16045.035700 4802.422282 491887.472115 1519833.918703 1920527.851275 539627.294098 919801.880437 76141.930013 86162.748539 922966.077011 135619.010629 23647492.312716 522484.608143 5150247.666191 1154890.349781 9979698.433442 438064.920007 6741591.795161 3482219.182559 3413788.375230 1189337.263050 2814079.406018 3104744.145327 58139590.214504 5501.319883 2037.554728 5962206.751634 959517394.610105 1113094602.695979 20953633.964190 1697069476.302229 334229990.836628 7184395007.483150 5796585.107835 29902621.703089 8372808.097089 9791185.999828 9994456.575535 2286211084.225182 3999813498.030517 1706834104.330522 10288306523.328682 0.000000 73603994290.564148 0.382358 2.736999 0.751390 0.698271 1.519029 1.158200 1.364972 1.256457 4.158990 0.995745 2.585777 0.894882 2.733080 1.348318 297.312150 4.317957 1.952678 1.009188 1.178212 5.847263 1.458225 6.742713 5.598528 12.717123 6.216430 28.114088 1.353718 5.754849 6.912322 3.337472 5.217395 0.485956 10.820852 39.232402 0.790800 2.027427 0.941693 50.180504 33.311997 0.340830 927.089595 7.309455 157.119388 1.594696 8.226498 1.086385 1.015539 0.992529 499.983765 869.945600 2.635090 8.500111 1.000000 0.956707 73534214240575488000.000000 1444946414613817649797267456.000000 31.120000 1632823342.190367 -1350347.696300 0.258557
4.745000e+03 187.445537 99620.295861 129023.104215 91057.520642 707963.475795 786722.411593 4925.380296 175136.393267 84257.912668 4985.201198 16181.292021 4859.010532 485400.815129 1650318.231851 2082084.853782 566595.989370 937098.082410 77042.152167 89318.425030 1021264.273768 143134.014248 25365733.202717 456498.690503 5150247.666191 1212022.089845 10779786.018413 447403.239548 7481723.633401 3471298.717477 3403390.514412 1206396.461116 2810012.705453 3073379.812428 78400521.160065 5494.890784 2072.681949 5951411.425997 989462356.674774 751009658.331898 32348637.090877 557266.254518 62968359.558303 7430017009.853485 5858189.316190 31102331.143194 8369182.102731 9792814.999134 9980216.827641 2388128567.182494 4060074460.552542 1724996076.673751 10379746316.859182 0.000000 75326242316.844681 0.368629 2.843142 0.737991 0.701300 1.485267 1.154229 1.337066 1.236956 4.280618 0.997623 2.607736 0.905427 2.697038 1.464077 322.322388 4.533754 1.989396 1.021120 1.221363 6.470011 1.539029 7.232643 4.891475 12.717123 6.523953 30.368038 1.382576 6.386650 6.890644 3.327307 5.292230 0.485254 10.711539 52.904411 0.789875 2.062379 0.939988 51.746555 22.475746 0.526180 0.304428 1.377089 162.491027 1.611644 8.556549 1.085915 1.015708 0.991115 522.272646 883.052151 2.663129 8.575657 1.000000 0.979093 2.218473 1286676143973122417644011520.000000 28.020000 1692667683.696259 -1452013.264650 0.258756
4.818000e+03 194.677851 102359.205583 129168.362777 86395.104481 707907.405733 786591.273130 4844.662185 177893.255453 84256.624450 4998.473698 16591.878324 4904.073869 496996.455051 1740410.824661 2230837.936212 594840.732544 948811.473493 82811.678566 92413.971601 1117007.850998 150487.264805 26861403.991351 479639.083010 5150247.666191 1251346.772238 8708657.805571 397107.827276 5628641.453639 3159829.216246 3308076.079372 1253136.223997 1576401.257481 2354721.636522 64824790.484274 5494.008959 1723.647577 5942743.702214 962879705.055670 519582592.668833 17521851.786181 1990507.699799 62399033.495061 7361771684.052273 5920183.216375 32338340.712638 8377224.747997 9794233.581397 9969140.907978 2219573903.750228 4129221294.861417 1744341340.712642 10147773743.969057 0.000000 76136211185.801315 0.382852 2.921310 0.738822 0.665392 1.485150 1.154036 1.315154 1.256428 4.280552 1.000279 2.673905 0.913824 2.761467 1.544003 345.350484 4.759761 2.014263 1.097590 1.263692 7.076575 1.618094 7.659110 5.139429 12.717123 6.735626 24.533404 1.227152 4.804797 6.272367 3.234123 5.497269 0.272224 8.206826 43.743553 0.789749 1.715080 0.938619 50.356345 15.549742 0.285009 1.087392 1.364638 160.998534 1.628699 8.896587 1.086958 1.015855 0.990015 485.410523 898.091348 2.692995 8.384004 1.000000 0.989621 1.742915 995721889385612192350470144.000000 27.940000 1752674731.437187 -1540378.262651 0.260394
4.891000e+03 190.172531 95407.644207 128656.714174 86428.291093 681569.906968 761969.246802 5551.675412 176220.440663 81872.839093 4894.540737 16978.949968 4939.581699 475233.361962 1410359.344899 1709481.297085 449197.820825 892911.881343 88188.348079 78482.493099 774255.386420 136198.011569 24676453.871003 502074.976638 6519048.799969 1042413.757529 9506493.084007 400006.629235 5560165.209161 3285007.694212 3340572.529644 1299968.529407 3722653.466437 2191924.315969 65702514.560860 5489.829765 1794.299233 5936252.415068 936009104.607255 334326065.221823 27906677.384167 17966110.868252 137802589.760992 9931473114.439377 5982773.831173 33619642.038823 8381954.805936 9795504.016689 9955868.384230 2193611874.703756 4199923870.880389 1764124544.217792 10088599171.302221 0.000000 73980322282.643356 0.373992 2.722914 0.735895 0.665647 1.429895 1.117913 1.507083 1.244613 4.159447 0.979480 2.736284 0.920441 2.640544 1.251198 264.640557 3.594364 1.895592 1.168852 1.073190 4.905137 1.464451 7.036105 5.379834 16.097001 5.611002 26.781008 1.236110 4.746344 6.520850 3.265893 5.702713 0.642855 7.639434 44.335838 0.789148 1.785380 0.937594 48.951076 10.005501 0.453928 9.814680 3.013679 217.196713 1.645918 9.249086 1.087572 1.015986 0.988697 479.732747 913.468914 2.723538 8.335114 1.000000 0.961598 158814159951423471616.000000 1050182098943303492401364992.000000 31.620000 1815038565.374776 -1412756.159583 0.261112
4.964000e+03 187.860615 97683.140290 128369.582020 86815.390701 713254.806281 776999.481404 5189.136241 176658.821029 83197.737581 4939.147896 16783.026271 4686.494076 484201.790827 1529002.361884 1766643.337376 490872.657873 903019.572370 71244.681925 82252.421480 887010.618803 143433.990796 20138994.612323 523777.313146 5262188.488270 1090060.194103 10312413.022968 462109.376913 6301433.941056 3412484.690380 3643093.176110 1346333.811422 3748349.091878 2618953.235295 72758771.423944 5483.111023 2263.299343 6342702.894107 926432837.824723 357984865.999123 158485515.171598 284313600.821272 225492243.726989 13352972492.397514 6046855.230109 34968870.467286 8384406.966214 9795854.267718 9941011.041560 2302363905.147376 4269265597.572486 1795299671.205024 10510330986.140312 0.000000 70849855458.157593 0.369445 2.787856 0.734253 0.668628 1.496368 1.139964 1.408666 1.247709 4.226757 0.988407 2.704710 0.873280 2.690376 1.356452 273.489670 3.927835 1.917050 0.944280 1.124741 5.619475 1.542254 5.742320 5.612379 12.993530 5.867469 29.051388 1.428021 5.379116 6.773897 3.561651 5.906109 0.647292 9.127742 49.097377 0.788182 2.252049 1.001790 48.450260 10.713547 2.577912 155.317260 4.931411 292.023318 1.663548 9.620271 1.087890 1.016023 0.987221 503.516312 928.550499 2.771667 8.683545 1.000000 0.920908 160390028886466035712.000000 1086637817188006020838850560.000000 32.260000 1880579719.277954 -1143816.323574 0.261242
5.037000e+03 185.646209 99973.180715 128438.773748 87261.619130 729951.946378 790489.978645 5057.336605 176525.480643 85400.689331 4971.383984 17014.826150 4764.674537 492871.975036 1434411.220224 1925351.778955 525407.682964 918642.961097 77307.388700 85413.310099 997731.183321 146180.641260 22010866.610085 529258.579088 4590827.317092 1153350.903766 11133835.502145 477332.738513 7044239.305714 3530267.221321 3527161.622067 1344332.305240 3627329.467997 6610559.786697 75631334.780978 5474.095859 2264.723463 6335936.993029 989641643.665312 466953688.978211 46688942.127252 164848627.696735 292242433.216536 11953994501.163471 6112871.758778 36400836.508336 8406409.905084 9799468.962651 9950425.513562 2303677085.348592 4340242892.096216 1819652823.930951 10813042726.676022 0.000000 71941826878.342194 0.365090 2.853214 0.734649 0.672065 1.531398 1.159756 1.372887 1.246767 4.338675 0.994858 2.742066 0.887849 2.738550 1.272535 298.058930 4.204176 1.950217 1.024636 1.167964 6.320922 1.571787 6.276055 5.671112 11.335788 6.208144 31.365440 1.475065 6.013199 7.007699 3.448311 5.897329 0.626394 23.039543 51.035773 0.786886 2.253466 1.000722 51.755932 13.974697 0.759438 90.054915 6.391207 261.428318 1.681710 10.014219 1.090745 1.016398 0.988156 503.803499 943.987815 2.809265 8.933643 1.000000 0.935102 72874510089038872576.000000 1291446058939872672552583168.000000 31.200000 1949648805.595644 -1253600.830870 0.261823
5.110000e+03 178.456208 103061.248417 126201.053019 87613.182839 713952.835546 788380.255725 4952.413898 173787.688187 87421.161790 4988.021209 17142.052686 4821.174692 484118.833743 1558087.961805 2084651.474079 544142.452697 935949.535111 77971.520418 88534.243252 1104111.898246 154125.528111 23622508.154361 464299.259090 4590827.317092 1210759.636624 11954995.931689 486247.320929 7797347.424016 3515106.818916 3482608.638549 1361298.134621 3526457.969209 3694222.701652 80719854.875110 5462.540882 2267.767379 6330520.665385 978453822.363224 466131125.741632 19446439.054649 52907071.605480 136420250.737091 11563451264.206892 6180075.028522 37903843.843095 8476150.057538 9813406.005806 10007193.298979 2383211826.221323 4410476455.589457 1843158804.877149 11055143046.547564 0.000000 72346216304.880447 0.350950 2.941347 0.721849 0.674773 1.497833 1.156661 1.344404 1.227431 4.441323 0.998187 2.762569 0.898377 2.689915 1.382255 322.719721 4.354086 1.986958 1.033438 1.210640 6.994875 1.657214 6.735589 4.975060 11.335788 6.517158 33.678754 1.502613 6.656077 6.977605 3.404754 5.971754 0.608974 12.875340 54.469489 0.785225 2.256495 0.999866 51.170835 13.950080 0.316314 28.902527 2.983448 252.887318 1.700198 10.427711 1.099794 1.017843 0.993794 521.197378 959.263373 2.845554 9.133664 1.000000 0.940358 2.209427 1121076369400180861780885504.000000 28.100000 2023967883.269159 -1348933.725498 0.263742
5.183000e+03 185.757537 105198.018493 126340.122156 83271.617743 713893.462499 788248.969365 4870.182963 176736.241000 85971.180928 5004.081819 17561.192034 4864.465447 496240.676673 1642884.839505 2228208.165179 567826.790708 947363.391843 83804.457180 91539.588407 1210090.157126 162241.275078 25156664.146741 487833.168709 4590827.317092 1175151.520290 8752862.909550 421310.173223 5809218.042756 3196165.177937 3366834.700821 1419650.645988 1571891.757244 2840523.676404 23403587.131137 5458.109871 1813.520958 6324252.574119 952491374.701312 400147148.269788 11805597.525927 118237461.858272 142087415.341518 11568751420.380846 6247786.629992 39454061.967157 8507356.092204 9817832.268168 10030524.619402 2141796640.802784 4473177632.898062 1854557182.495603 10746483674.807831 0.000000 73310746200.114655 0.365309 3.002329 0.722645 0.641335 1.497708 1.156469 1.322082 1.248256 4.367658 1.001401 2.830117 0.906444 2.757268 1.457483 344.943376 4.543602 2.011189 1.110748 1.251736 7.666279 1.744477 7.173030 5.227230 11.335788 6.325490 24.657936 1.301942 4.958944 6.344495 3.291568 6.227736 0.271446 9.899974 15.792663 0.784588 1.804507 0.998876 49.813060 11.975353 0.192029 64.591770 3.107386 253.003230 1.718826 10.854190 1.103843 1.018302 0.996111 468.400996 972.900662 2.863152 8.878653 1.000000 0.952895 1.764337 1008707242750204944062611456.000000 27.960000 2098344483.037606 -1439572.258491 0.266190
5.256000e+03 181.253140 97665.153983 125792.202400 83299.686617 686890.891065 763585.254179 5591.911967 174906.639381 83241.841039 4902.788405 17954.757996 4897.801396 475482.309610 1332775.545794 1704022.221932 426735.438080 892354.413001 89232.702019 77365.673399 836515.887649 146619.780994 23793088.937234 510691.531648 6103568.729081 920275.990830 8788150.654337 421238.987052 5684228.726504 3297418.616862 3390569.184469 1478135.477889 3118003.316562 2744743.452391 24797495.865858 5449.106438 1825.708973 6318507.708430 926433255.126463 526464378.941759 716018097.219252 25059716.063543 245570052.572370 9993900901.803993 6316103.595648 41062179.728011 8512720.906686 9818317.115112 10034699.880440 2502392220.122107 4555513896.975367 1909771108.669741 11694443631.598255 0.000000 74723477414.945938 0.356451 2.787343 0.719511 0.641551 1.441058 1.120284 1.518005 1.235334 4.228997 0.981131 2.893543 0.912655 2.641928 1.182370 263.795451 3.414626 1.894408 1.182694 1.057918 5.299575 1.576509 6.784228 5.472162 15.071087 4.953571 24.757346 1.301722 4.852248 6.545486 3.314772 6.484298 0.538440 9.566154 16.733268 0.783294 1.816634 0.997969 48.450281 15.755696 11.646690 13.689836 5.370503 218.561979 1.737621 11.296599 1.104539 1.018353 0.996525 547.261577 990.808514 2.948394 9.661849 1.000000 0.971258 152236109542279315456.000000 1100364068507057513316745216.000000 31.680000 2175687170.833911 -1360475.615161 0.266287
5.329000e+03 178.939476 99612.616294 125454.568598 83629.855897 714296.485612 777152.587822 5223.526810 175295.012617 84185.516308 4948.068934 17752.204547 4662.678780 485350.262255 1446516.943623 1759218.162213 466585.117654 902523.612842 72051.263919 81030.797200 959843.293517 154707.507192 19734961.210276 532789.084795 5719011.611434 890787.419249 8781229.759120 475339.960947 6364427.674274 3371743.330358 3646932.895199 1535416.773146 4244078.199114 2779807.104517 28198194.793691 5439.134232 2234.897333 6309907.459811 907614286.226381 602356571.178130 202148093.021423 192074746.461390 422994174.606317 12177539371.411579 6385942.668762 42757283.845681 8514669.554274 9818587.510808 10037186.224256 2373555701.900503 4667854536.217072 1930591380.350032 11445335244.436340 0.000000 73207225840.137466 0.351901 2.842923 0.717580 0.644094 1.498554 1.140189 1.418002 1.238077 4.276940 0.990192 2.860900 0.868843 2.696757 1.283275 272.340197 3.733493 1.915997 0.954971 1.108036 6.080891 1.663471 5.627116 5.708942 14.121529 4.794843 24.737849 1.468907 5.432889 6.693024 3.565405 6.735580 0.732898 9.688360 19.028048 0.781861 2.223788 0.996610 47.466094 18.026950 3.288124 104.928231 9.250686 266.317140 1.756834 11.762938 1.104792 1.018381 0.996772 519.085628 1015.242215 2.980537 9.456038 1.000000 0.951550 151818167539870597120.000000 1162957527516854012419768320.000000 32.400000 2257173660.885985 -1119938.870707 0.266295
5.402000e+03 176.724299 101619.887095 125473.268755 84017.672533 729343.745398 789713.998975 5088.698557 174952.589578 86062.745463 4980.659171 18006.927461 4737.856293 495149.781221 1376735.188794 1915184.065018 500233.294390 918046.920995 78182.815784 84125.295543 1081408.362381 158996.846604 22399811.787095 533849.428643 5038950.587205 920808.675797 8741037.515260 479962.000873 7051779.475212 3469486.814244 3524450.467799 1503154.623324 4472432.502375 4156116.742770 34086345.764567 5428.773660 2176.420864 6296317.992330 958373421.734192 728554092.634155 42254319.017810 1049739719.642198 451208262.199935 7620544858.633080 6457863.891385 44560047.802542 8509731.002844 9819493.371244 10036955.617717 2372297709.151220 4750724844.562734 1955741453.678082 11628740880.867725 0.000000 76520593272.367493 0.347545 2.900210 0.717687 0.647081 1.530122 1.158618 1.381401 1.235658 4.372310 0.996714 2.901950 0.882851 2.751206 1.221368 296.484892 4.002737 1.948952 1.036238 1.150351 6.851042 1.709592 6.386956 5.720304 12.442305 4.956438 24.624622 1.483190 6.019636 6.887048 3.445661 6.594052 0.772332 14.485162 23.001353 0.780371 2.165603 0.994464 50.120677 21.803710 0.687305 573.460771 9.867716 166.657783 1.776620 12.258896 1.104151 1.018475 0.996749 518.810511 1033.266220 3.019365 9.607566 1.000000 0.994617 70323621081762906112.000000 1402775886878354561810038784.000000 31.260000 2343405369.682930 -1276623.738253 0.266006
5.475000e+03 172.175385 104064.198352 123301.488062 84334.812087 714425.186801 788298.338059 4981.571591 172240.819383 87698.217338 4996.583199 18123.283433 4792.555735 489977.909186 1501059.387504 2071601.121409 522199.363606 935548.868713 79490.208194 87206.615282 1198864.442902 167841.673831 24211813.638256 472317.406857 5038950.587205 943593.985942 8674436.273417 492749.177929 7758558.027262 3483067.543715 3498092.749172 1534845.586343 4531317.273129 5287462.960170 42889066.585873 5419.753683 2155.796328 6284726.564005 949807642.769491 565500987.958130 34894677.218593 193941.676705 333444220.126571 7397072731.178472 6531003.731422 46458718.747507 8495350.922372 9821166.610156 10041864.806945 2447049661.479791 4814233145.088724 1976297925.269732 11778330923.521091 0.000000 77679808179.076675 0.338599 2.969970 0.705264 0.649524 1.498824 1.156541 1.352320 1.216506 4.455398 0.999901 2.920702 0.893044 2.722470 1.331662 320.699428 4.178503 1.986107 1.053567 1.192486 7.595161 1.804695 6.903620 5.060976 12.442305 5.079085 24.436998 1.522705 6.622966 6.914006 3.419892 6.733074 0.782501 18.428202 28.941399 0.779075 2.145081 0.992633 49.672707 16.923959 0.567594 0.105948 7.292271 161.770551 1.796742 12.781239 1.102285 1.018648 0.997237 535.158416 1047.079056 3.051101 9.731156 1.000000 1.009684 2.212500 1250004056960625784741953536.000000 28.000000 2435615703.624310 -1383751.982928 0.265631
5.548000e+03 179.493447 106211.692628 123430.866998 79866.472777 714374.835951 788170.898850 4897.699359 175311.093566 86813.176333 5011.210314 18551.314203 4836.171188 501651.117507 1582816.993059 2215826.587903 549073.302609 946465.843691 85369.384529 90161.682340 1314210.129096 176621.552932 25840631.492179 496879.161376 5038950.587205 949655.395361 6483276.760305 429317.632417 5839509.988131 3180740.881496 3387374.886261 1613459.743663 1694409.458380 4168192.029475 31275813.842615 5416.107431 1721.874675 6275403.260843 924251992.533240 400801078.770187 28181167.997075 28302.018695 336280554.433910 7231982049.320402 6604699.815903 48409291.986763 8518272.320112 9823743.958630 10044704.777123 2292810754.964191 4881778335.299863 1997447529.170702 11829078361.371380 0.000000 78109094813.589569 0.352990 3.031260 0.706004 0.615110 1.498718 1.156354 1.329551 1.238190 4.410435 1.002828 2.989682 0.901171 2.787330 1.404193 343.026614 4.393542 2.009283 1.131490 1.232894 8.325910 1.899099 7.368052 5.324160 12.442305 5.111712 18.264221 1.326687 4.984802 6.313877 3.311649 7.077939 0.292603 14.527248 21.104815 0.778551 1.713316 0.991161 48.336207 11.994923 0.458393 0.015461 7.354300 158.160095 1.817016 13.317860 1.105259 1.018915 0.997519 501.427083 1061.769901 3.083753 9.773083 1.000000 1.015264 1.791035 1194576465278301404460482560.000000 27.900000 2527338721.626060 -1479982.469708 0.266229
5.621000e+03 174.983443 98792.754150 122822.774512 79892.559801 688453.124644 763873.390457 5634.280424 173508.695690 84510.324662 4910.552112 18952.989756 4869.635964 480085.677281 1289659.688883 1694113.805821 418091.855209 893518.373785 90851.670963 77034.039486 913888.254723 158840.205386 23952926.963465 520769.205947 6434716.146347 804798.965330 6527863.170571 429206.103571 5707664.222497 3284009.213699 3416283.906483 1692156.152967 2553370.242949 4005461.602397 32224678.246161 5409.532303 1729.196857 6268805.014198 899194598.595928 257790946.839817 70072426.973820 8421926.088199 612571266.117921 7658247090.338002 6678979.188847 50432244.051472 8536964.845675 9824771.871343 10045232.184750 2270731155.266941 4988885037.362999 2024851102.984720 11680241747.072531 0.000000 76862907162.638535 0.344121 2.819525 0.702526 0.615311 1.444336 1.120706 1.529507 1.225460 4.293441 0.982684 3.054415 0.907407 2.667505 1.144119 262.261553 3.345462 1.896879 1.204152 1.053383 5.789752 1.707908 6.829803 5.580147 15.888765 4.331993 18.389826 1.326343 4.872254 6.518868 3.339912 7.423165 0.440935 13.960089 21.745106 0.777605 1.720602 0.990118 47.025764 7.715006 1.139792 4.600802 13.396650 167.482313 1.837451 13.874393 1.107685 1.019022 0.997571 496.598376 1085.065238 3.126059 9.650116 1.000000 0.999066 151092166080131858432.000000 1301829745166770387816546304.000000 31.660000 2618457828.169848 -1369901.078153 0.266951
